Unnamed: 0,date,기업검색량,기업명
3,2022-08-01,57.14285,에스디생명공학
4,2022-08-02,30.43478,에스디생명공학
5,2022-08-03,23.96207,에스디생명공학
6,2022-08-04,22.09872,에스디생명공학
0,2022-07-29,24.8782,모바일어플라이언스
1,2022-07-30,5.35888,모바일어플라이언스
2,2022-07-31,4.35206,모바일어플라이언스
3,2022-08-01,25.07307,모바일어플라이언스
4,2022-08-02,25.00811,모바일어플라이언스
5,2022-08-03,40.07794000000001,모바일어플라이언스
6,2022-08-04,100.0,모바일어플라이언스
0,2022-07-29,80.85106,에프엔에스테크
1,2022-07-30,25.53191,에프엔에스테크
2,2022-07-31,18.794320000000013,에프엔에스테크
3,2022-08-01,100.0,에프엔에스테크
4,2022-08-02,83.68794,에프엔에스테크
5,2022-08-03,89.71631,에프엔에스테크
6,2022-08-04,84.75177,에프엔에스테크
0,2022-07-29,100.0,신신제약
1,2022-07-30,27.3897,신신제약
2,2022-07-31,28.67647,신신제약
3,2022-08-01,85.11029,신신제약
4,2022-08-02,81.80147,신신제약
5,2022-08-03,79.22794,신신제약
6,2022-08-04,86.7647,신신제약
0,2022-07-29,100.0,피씨엘
1,2022-07-30,21.5372,피씨엘
2,2022-07-31,18.03367,피씨엘
3,2022-08-01,82.10211,피씨엘
4,2022-08-02,72.05323,피씨엘
5,2022-08-03,75.23085,피씨엘
6,2022-08-04,86.9636,피씨엘
0,2022-07-29,76.22549000000002,호전실업
1,2022-07-30,16.42156,호전실업
2,2022-07-31,12.0098,호전실업
3,2022-08-01,100.0,호전실업
4,2022-08-02,85.29411,호전실업
5,2022-08-03,80.88235,호전실업
6,2022-08-04,77.94117,호전실업
0,2022-07-29,74.90909,서플러스글로벌
1,2022-07-30,19.81818,서플러스글로벌
2,2022-07-31,19.27272,서플러스글로벌
3,2022-08-01,88.54545,서플러스글로벌
4,2022-08-02,76.90909,서플러스글로벌
5,2022-08-03,88.54545,서플러스글로벌
6,2022-08-04,100.0,서플러스글로벌
0,2022-07-29,71.72431999999998,유바이오로직스
1,2022-07-30,16.16134,유바이오로직스
2,2022-07-31,15.30653,유바이오로직스
3,2022-08-01,71.5774,유바이오로직스
4,2022-08-02,100.0,유바이오로직스
5,2022-08-03,85.52157,유바이오로직스
6,2022-08-04,78.26899,유바이오로직스
0,2022-07-31,58.33333,퓨전데이타
1,2022-08-02,100.0,퓨전데이타
2,2022-08-03,83.33333,퓨전데이타
3,2022-08-04,41.66666,퓨전데이타
0,2022-07-29,100.0,디에스씨인베스트먼트
1,2022-08-01,83.33333,디에스씨인베스트먼트
0,2022-07-29,100.0,티에스인베스트먼트
1,2022-07-30,9.8901,티에스인베스트먼트
2,2022-07-31,13.18681,티에스인베스트먼트
3,2022-08-01,69.23076,티에스인베스트먼트
4,2022-08-02,65.93406,티에스인베스트먼트
5,2022-08-03,56.04395,티에스인베스트먼트
6,2022-08-04,80.21978,티에스인베스트먼트
0,2022-07-29,88.02816,마이크로프랜드
1,2022-07-30,16.9014,마이크로프랜드
2,2022-07-31,16.9014,마이크로프랜드
3,2022-08-01,89.43661,마이크로프랜드
4,2022-08-02,90.84507,마이크로프랜드
5,2022-08-03,100.0,마이크로프랜드
6,2022-08-04,84.50704,마이크로프랜드
0,2022-07-29,57.14285,코썬바이오
1,2022-07-30,35.71428,코썬바이오
2,2022-08-01,100.0,코썬바이오
3,2022-08-02,35.71428,코썬바이오
4,2022-08-03,57.14285,코썬바이오
5,2022-08-04,100.0,코썬바이오
0,2022-07-29,41.3404,신라젠
1,2022-07-30,20.96533,신라젠
2,2022-07-31,21.06993,신라젠
3,2022-08-01,61.93962,신라젠
4,2022-08-02,88.23968,신라젠
5,2022-08-03,75.1569,신라젠
6,2022-08-04,100.0,신라젠
0,2022-07-29,85.89743,애니젠
1,2022-07-30,17.6282,애니젠
2,2022-07-31,13.14102,애니젠
3,2022-08-01,73.39743,애니젠
4,2022-08-02,79.48716999999998,애니젠
5,2022-08-03,70.83333,애니젠
6,2022-08-04,100.0,애니젠
0,2022-07-29,100.0,유니온커뮤니티
1,2022-07-30,19.37984,유니온커뮤니티
2,2022-07-31,17.519370000000002,유니온커뮤니티
3,2022-08-01,92.55813,유니온커뮤니티
4,2022-08-02,89.92248000000002,유니온커뮤니티
5,2022-08-03,71.78294,유니온커뮤니티
6,2022-08-04,82.63565,유니온커뮤니티
0,2022-07-29,86.74101,퓨쳐켐
1,2022-07-30,34.57249,퓨쳐켐
2,2022-07-31,33.95291,퓨쳐켐
3,2022-08-01,100.0,퓨쳐켐
4,2022-08-02,80.79306,퓨쳐켐
5,2022-08-03,87.36059,퓨쳐켐
6,2022-08-04,93.18463,퓨쳐켐
0,2022-07-29,61.73361,뉴파워프라즈마
1,2022-07-30,16.34954,뉴파워프라즈마
2,2022-07-31,15.36293,뉴파워프라즈마
3,2022-08-01,100.0,뉴파워프라즈마
4,2022-08-02,68.00563000000001,뉴파워프라즈마
5,2022-08-03,67.44185999999999,뉴파워프라즈마
6,2022-08-04,68.0761,뉴파워프라즈마
0,2022-07-29,100.0,핸즈코퍼레이션
1,2022-07-30,30.76923,핸즈코퍼레이션
2,2022-07-31,18.64801,핸즈코퍼레이션
3,2022-08-01,73.42657,핸즈코퍼레이션
4,2022-08-02,85.08158,핸즈코퍼레이션
5,2022-08-03,82.98368,핸즈코퍼레이션
6,2022-08-04,90.20979,핸즈코퍼레이션
0,2022-07-29,97.08939,오션브릿지
1,2022-07-30,42.41164000000001,오션브릿지
2,2022-07-31,30.97713,오션브릿지
3,2022-08-01,100.0,오션브릿지
4,2022-08-02,95.42619,오션브릿지
5,2022-08-03,80.45738,오션브릿지
6,2022-08-04,78.58627,오션브릿지
0,2022-07-29,79.51945,엘앤케이바이오
1,2022-07-30,21.62471,엘앤케이바이오
2,2022-07-31,18.64988,엘앤케이바이오
3,2022-08-01,85.35469,엘앤케이바이오
4,2022-08-02,73.91304000000002,엘앤케이바이오
5,2022-08-03,84.89702,엘앤케이바이오
6,2022-08-04,100.0,엘앤케이바이오
0,2022-07-29,100.0,에이치엔티일렉트로닉스
1,2022-07-30,31.03448,에이치엔티일렉트로닉스
2,2022-07-31,17.24137,에이치엔티일렉트로닉스
3,2022-08-01,41.37931,에이치엔티일렉트로닉스
4,2022-08-02,20.68965,에이치엔티일렉트로닉스
5,2022-08-03,100.0,에이치엔티일렉트로닉스
6,2022-08-04,55.17241,에이치엔티일렉트로닉스
0,2022-07-29,100.0,핸디소프트
1,2022-07-30,22.51602,핸디소프트
2,2022-07-31,16.987170000000006,핸디소프트
3,2022-08-01,64.74358000000001,핸디소프트
4,2022-08-02,62.33974,핸디소프트
5,2022-08-03,66.74679,핸디소프트
6,2022-08-04,53.76602,핸디소프트
0,2022-07-29,100.0,두산밥캣
1,2022-07-30,22.65406,두산밥캣
2,2022-07-31,20.42087,두산밥캣
3,2022-08-01,52.37277,두산밥캣
4,2022-08-02,43.63324,두산밥캣
5,2022-08-03,48.42173,두산밥캣
6,2022-08-04,63.96821,두산밥캣
0,2022-07-29,81.84011,삼성바이오로직스
1,2022-07-30,18.10627,삼성바이오로직스
2,2022-07-31,17.16142,삼성바이오로직스
3,2022-08-01,76.29833,삼성바이오로직스
4,2022-08-02,100.0,삼성바이오로직스
5,2022-08-03,74.98491999999997,삼성바이오로직스
6,2022-08-04,69.2287,삼성바이오로직스
0,2022-07-29,79.95023,클리오
1,2022-07-30,60.39815,클리오
2,2022-07-31,61.10913000000001,클리오
3,2022-08-01,91.85922,클리오
4,2022-08-02,100.0,클리오
5,2022-08-03,93.67223,클리오
6,2022-08-04,91.39708,클리오
0,2022-07-29,100.0,오가닉티코스메틱
1,2022-07-30,15.18987,오가닉티코스메틱
2,2022-07-31,11.57323,오가닉티코스메틱
3,2022-08-01,81.01265,오가닉티코스메틱
4,2022-08-02,83.90596,오가닉티코스메틱
5,2022-08-03,96.02169,오가닉티코스메틱
6,2022-08-04,93.12839,오가닉티코스메틱
0,2022-08-01,100.0,로고스바이오시스템스
0,2022-07-29,47.67699,인크로스
1,2022-07-30,11.9469,인크로스
2,2022-07-31,10.17699,인크로스
3,2022-08-01,52.65486,인크로스
4,2022-08-02,48.56194,인크로스
5,2022-08-03,100.0,인크로스
6,2022-08-04,65.26548000000001,인크로스
0,2022-07-29,90.6801,에이치엘사이언스
1,2022-07-30,33.75314,에이치엘사이언스
2,2022-07-31,29.72292,에이치엘사이언스
3,2022-08-01,94.96221,에이치엘사이언스
4,2022-08-02,91.18387,에이치엘사이언스
5,2022-08-03,91.43576,에이치엘사이언스
6,2022-08-04,100.0,에이치엘사이언스
0,2022-07-29,65.64551,코스메카코리아
1,2022-07-30,25.38293,코스메카코리아
2,2022-07-31,22.75711,코스메카코리아
3,2022-08-01,78.99343,코스메카코리아
4,2022-08-02,77.89934000000002,코스메카코리아
5,2022-08-03,100.0,코스메카코리아
6,2022-08-04,100.0,코스메카코리아
0,2022-07-29,100.0,제이더블유생명과학
1,2022-08-01,62.5,제이더블유생명과학
2,2022-08-02,75.0,제이더블유생명과학
3,2022-08-03,87.5,제이더블유생명과학
4,2022-08-04,87.5,제이더블유생명과학
0,2022-07-29,100.0,인텔리안테크놀로지스
1,2022-07-30,33.33333,인텔리안테크놀로지스
2,2022-07-31,21.42857,인텔리안테크놀로지스
3,2022-08-01,58.33333,인텔리안테크놀로지스
4,2022-08-02,83.33333,인텔리안테크놀로지스
5,2022-08-03,88.09523,인텔리안테크놀로지스
6,2022-08-04,78.57141999999997,인텔리안테크놀로지스
0,2022-07-29,100.0,에이치시티
1,2022-07-30,24.68354,에이치시티
2,2022-07-31,24.89451,에이치시티
3,2022-08-01,82.27848,에이치시티
4,2022-08-02,65.18987,에이치시티
5,2022-08-03,66.66666,에이치시티
6,2022-08-04,79.74683,에이치시티
0,2022-07-29,83.19502,잉글우드랩
1,2022-07-30,14.73029,잉글우드랩
2,2022-07-31,11.20331,잉글우드랩
3,2022-08-01,85.47717,잉글우드랩
4,2022-08-02,78.21576,잉글우드랩
5,2022-08-03,93.36099,잉글우드랩
6,2022-08-04,100.0,잉글우드랩
0,2022-07-29,96.89737,앤디포스
1,2022-07-30,21.8377,앤디포스
2,2022-07-31,20.88305,앤디포스
3,2022-08-01,100.0,앤디포스
4,2022-08-02,92.36276,앤디포스
5,2022-08-03,92.00477,앤디포스
6,2022-08-04,97.73269,앤디포스
0,2022-07-29,77.57847,수산아이앤티
1,2022-07-30,13.677129999999998,수산아이앤티
2,2022-07-31,13.90134,수산아이앤티
3,2022-08-01,100.0,수산아이앤티
4,2022-08-02,72.86995,수산아이앤티
5,2022-08-03,84.08071,수산아이앤티
6,2022-08-04,82.95964000000002,수산아이앤티
0,2022-07-29,59.74672,미투온
1,2022-07-30,10.13116,미투온
2,2022-07-31,9.7241,미투온
3,2022-08-01,48.8919,미투온
4,2022-08-02,49.47987,미투온
5,2022-08-03,65.53595,미투온
6,2022-08-04,100.0,미투온
0,2022-07-29,100.0,화승엔터프라이즈
1,2022-07-30,57.10306,화승엔터프라이즈
2,2022-07-31,38.44011,화승엔터프라이즈
3,2022-08-01,96.65738,화승엔터프라이즈
4,2022-08-02,91.08635,화승엔터프라이즈
5,2022-08-03,90.80779,화승엔터프라이즈
6,2022-08-04,96.65738,화승엔터프라이즈
0,2022-08-02,100.0,엘에스전선아시아
1,2022-08-03,100.0,엘에스전선아시아
2,2022-08-04,100.0,엘에스전선아시아
0,2022-07-29,100.0,유니테크노
1,2022-07-30,19.57295,유니테크노
2,2022-07-31,18.8612,유니테크노
3,2022-08-01,95.37366,유니테크노
4,2022-08-02,86.12099,유니테크노
5,2022-08-03,94.48398,유니테크노
6,2022-08-04,93.77224,유니테크노
0,2022-07-29,84.16619,자이글
1,2022-07-30,83.88545,자이글
2,2022-07-31,100.0,자이글
3,2022-08-01,70.74677,자이글
4,2022-08-02,65.01965,자이글
5,2022-08-03,61.31386,자이글
6,2022-08-04,56.76586,자이글
0,2022-07-29,72.22222,헝셩그룹
1,2022-07-30,13.74269,헝셩그룹
2,2022-07-31,12.57309,헝셩그룹
3,2022-08-01,82.45614,헝셩그룹
4,2022-08-02,76.02339,헝셩그룹
5,2022-08-03,100.0,헝셩그룹
6,2022-08-04,91.22807,헝셩그룹
0,2022-07-29,100.0,에코마케팅
1,2022-07-30,21.47327,에코마케팅
2,2022-07-31,19.45113,에코마케팅
3,2022-08-01,86.85604000000002,에코마케팅
4,2022-08-02,79.20076999999998,에코마케팅
5,2022-08-03,83.05247,에코마케팅
6,2022-08-04,79.10446999999998,에코마케팅
0,2022-07-29,66.55405,엔지스테크널러지
1,2022-07-30,25.0,엔지스테크널러지
2,2022-07-31,25.33783,엔지스테크널러지
3,2022-08-01,80.06756,엔지스테크널러지
4,2022-08-02,71.28378000000002,엔지스테크널러지
5,2022-08-03,68.58108,엔지스테크널러지
6,2022-08-04,100.0,엔지스테크널러지
0,2022-07-29,100.0,두올
1,2022-07-30,23.82812,두올
2,2022-07-31,18.35937,두올
3,2022-08-01,88.08593,두올
4,2022-08-02,77.53905999999998,두올
5,2022-08-03,79.10155999999998,두올
6,2022-08-04,71.875,두올
0,2022-07-29,96.80618,팍스넷
1,2022-07-30,38.53187,팍스넷
2,2022-07-31,36.94784,팍스넷
3,2022-08-01,96.81905,팍스넷
4,2022-08-02,95.62137,팍스넷
5,2022-08-03,99.21442,팍스넷
6,2022-08-04,100.0,팍스넷
0,2022-07-29,62.38361,우리손에프앤지
1,2022-07-30,12.47672,우리손에프앤지
2,2022-07-31,13.40782,우리손에프앤지
3,2022-08-01,67.50465,우리손에프앤지
4,2022-08-02,79.60893,우리손에프앤지
5,2022-08-03,81.09869,우리손에프앤지
6,2022-08-04,100.0,우리손에프앤지
0,2022-08-04,100.0,옵토팩
0,2022-07-29,62.96928000000001,장원테크
1,2022-07-30,16.04095,장원테크
2,2022-07-31,12.45733,장원테크
3,2022-08-01,72.35494,장원테크
4,2022-08-02,73.37883000000002,장원테크
5,2022-08-03,88.22525,장원테크
6,2022-08-04,100.0,장원테크
0,2022-07-29,94.37229,대유위니아
1,2022-07-30,53.24675,대유위니아
2,2022-07-31,52.38095,대유위니아
3,2022-08-01,100.0,대유위니아
4,2022-08-02,96.53679,대유위니아
5,2022-08-03,85.28138,대유위니아
6,2022-08-04,95.67099,대유위니아
0,2022-07-29,91.97324,한국자산신탁
1,2022-07-30,30.26755,한국자산신탁
2,2022-07-31,32.77591,한국자산신탁
3,2022-08-01,95.48494,한국자산신탁
4,2022-08-02,79.93311,한국자산신탁
5,2022-08-03,89.6321,한국자산신탁
6,2022-08-04,100.0,한국자산신탁
0,2022-07-29,100.0,바이오리더스
1,2022-07-30,17.193189999999998,바이오리더스
2,2022-07-31,14.82381,바이오리더스
3,2022-08-01,95.99027,바이오리더스
4,2022-08-02,94.89671,바이오리더스
5,2022-08-03,96.29404,바이오리더스
6,2022-08-04,99.45321,바이오리더스
0,2022-07-29,66.875,피앤씨테크
1,2022-07-30,21.04166,피앤씨테크
2,2022-07-31,14.79166,피앤씨테크
3,2022-08-01,100.0,피앤씨테크
4,2022-08-02,61.45833,피앤씨테크
5,2022-08-03,46.875,피앤씨테크
6,2022-08-04,58.54166,피앤씨테크
0,2022-07-29,20.64381,로스웰
1,2022-07-30,4.42024,로스웰
2,2022-07-31,4.18001,로스웰
3,2022-08-01,96.90903,로스웰
4,2022-08-02,43.70595,로스웰
5,2022-08-03,100.0,로스웰
6,2022-08-04,61.9795,로스웰
0,2022-07-29,72.3836,해성디에스
1,2022-07-30,15.93049,해성디에스
2,2022-07-31,12.95927,해성디에스
3,2022-08-01,72.43666,해성디에스
4,2022-08-02,80.75341,해성디에스
5,2022-08-03,100.0,해성디에스
6,2022-08-04,83.33995999999998,해성디에스
0,2022-07-29,30.55393,에스티팜
1,2022-07-30,9.23781,에스티팜
2,2022-07-31,9.29612,에스티팜
3,2022-08-01,91.24531,에스티팜
4,2022-08-02,64.2982,에스티팜
5,2022-08-03,67.4219,에스티팜
6,2022-08-04,100.0,에스티팜
0,2022-07-29,66.33165,녹십자랩셀
1,2022-07-30,11.85929,녹십자랩셀
2,2022-07-31,12.86432,녹십자랩셀
3,2022-08-01,64.52261,녹십자랩셀
4,2022-08-02,64.2211,녹십자랩셀
5,2022-08-03,70.65326,녹십자랩셀
6,2022-08-04,100.0,녹십자랩셀
0,2022-07-29,100.0,알엔투테크놀로지
1,2022-07-30,19.45288,알엔투테크놀로지
2,2022-07-31,18.54103,알엔투테크놀로지
3,2022-08-01,92.09726,알엔투테크놀로지
4,2022-08-02,77.81155,알엔투테크놀로지
5,2022-08-03,96.04863,알엔투테크놀로지
6,2022-08-04,96.35258,알엔투테크놀로지
0,2022-07-29,89.42465,용평리조트
1,2022-07-30,81.99672,용평리조트
2,2022-07-31,82.31146,용평리조트
3,2022-08-01,100.0,용평리조트
4,2022-08-02,92.25733,용평리조트
5,2022-08-03,90.00376999999996,용평리조트
6,2022-08-04,86.89412,용평리조트
0,2022-07-29,7.6867800000000015,해태제과식품
1,2022-07-30,2.29885,해태제과식품
2,2022-07-31,2.15517,해태제과식품
3,2022-08-01,7.83045,해태제과식품
4,2022-08-02,7.1120600000000005,해태제과식품
5,2022-08-03,100.0,해태제과식품
6,2022-08-04,47.70114,해태제과식품
0,2022-07-29,100.0,레이언스
1,2022-07-30,22.97734,레이언스
2,2022-07-31,22.33009,레이언스
3,2022-08-01,76.3754,레이언스
4,2022-08-02,75.0809,레이언스
5,2022-08-03,68.28478,레이언스
6,2022-08-04,89.96763,레이언스
0,2022-07-29,95.45454,씨엠에스에듀
1,2022-07-30,79.54545,씨엠에스에듀
2,2022-07-31,59.0909,씨엠에스에듀
3,2022-08-01,88.63636,씨엠에스에듀
4,2022-08-02,75.0,씨엠에스에듀
5,2022-08-03,75.0,씨엠에스에듀
6,2022-08-04,100.0,씨엠에스에듀
0,2022-07-29,73.10344,동양파일
1,2022-07-30,18.62068,동양파일
2,2022-07-31,22.06896,동양파일
3,2022-08-01,82.75862,동양파일
4,2022-08-02,100.0,동양파일
5,2022-08-03,83.44827,동양파일
6,2022-08-04,95.17241,동양파일
0,2022-07-29,100.0,팬젠
1,2022-07-30,20.63492,팬젠
2,2022-07-31,20.03968,팬젠
3,2022-08-01,73.61111,팬젠
4,2022-08-02,63.09523000000001,팬젠
5,2022-08-03,62.10317,팬젠
6,2022-08-04,66.07141999999999,팬젠
0,2022-07-29,83.45428000000003,큐리언트
1,2022-07-30,41.7997,큐리언트
2,2022-07-31,43.54136,큐리언트
3,2022-08-01,100.0,큐리언트
4,2022-08-02,95.35558,큐리언트
5,2022-08-03,99.70972,큐리언트
6,2022-08-04,100.0,큐리언트
0,2022-07-29,80.12486,안트로젠
1,2022-07-30,15.76482,안트로젠
2,2022-07-31,15.81685,안트로젠
3,2022-08-01,78.51196,안트로젠
4,2022-08-02,72.06035,안트로젠
5,2022-08-03,77.10718,안트로젠
6,2022-08-04,100.0,안트로젠
0,2022-07-29,39.71405,제이에스코퍼레이션
1,2022-07-30,8.10166,제이에스코퍼레이션
2,2022-07-31,8.02223,제이에스코퍼레이션
3,2022-08-01,100.0,제이에스코퍼레이션
4,2022-08-02,64.33677,제이에스코퍼레이션
5,2022-08-03,45.35345,제이에스코퍼레이션
6,2022-08-04,45.03574,제이에스코퍼레이션
0,2022-07-29,91.37931,아이엠텍
1,2022-07-30,34.48275,아이엠텍
2,2022-07-31,18.96551,아이엠텍
3,2022-08-01,86.20689,아이엠텍
4,2022-08-02,94.82758,아이엠텍
5,2022-08-03,100.0,아이엠텍
6,2022-08-04,84.48275,아이엠텍
0,2022-07-29,47.57575,유니트론텍
1,2022-07-30,12.42424,유니트론텍
2,2022-07-31,11.96969,유니트론텍
3,2022-08-01,55.0,유니트론텍
4,2022-08-02,53.18181,유니트론텍
5,2022-08-03,100.0,유니트론텍
6,2022-08-04,67.57575,유니트론텍
0,2022-07-29,98.0,에스와이패널
1,2022-07-30,38.0,에스와이패널
2,2022-07-31,12.0,에스와이패널
3,2022-08-01,100.0,에스와이패널
4,2022-08-02,72.0,에스와이패널
5,2022-08-03,80.0,에스와이패널
6,2022-08-04,90.0,에스와이패널
0,2022-07-29,47.57575,유니트론텍
1,2022-07-30,12.42424,유니트론텍
2,2022-07-31,11.96969,유니트론텍
3,2022-08-01,55.0,유니트론텍
4,2022-08-02,53.18181,유니트론텍
5,2022-08-03,100.0,유니트론텍
6,2022-08-04,67.57575,유니트론텍
0,2022-07-29,42.10526,코리아오토글라스
1,2022-07-31,47.36842,코리아오토글라스
2,2022-08-01,89.47368,코리아오토글라스
3,2022-08-02,89.47368,코리아오토글라스
4,2022-08-03,68.42105,코리아오토글라스
5,2022-08-04,100.0,코리아오토글라스
0,2022-07-29,95.08196,육일씨엔에쓰
1,2022-07-31,14.75409,육일씨엔에쓰
2,2022-08-01,100.0,육일씨엔에쓰
3,2022-08-02,96.72131,육일씨엔에쓰
4,2022-08-03,73.77049,육일씨엔에쓰
5,2022-08-04,100.0,육일씨엔에쓰
0,2022-07-29,87.06411,코디엠
1,2022-07-30,21.03487,코디엠
2,2022-07-31,17.5478,코디엠
3,2022-08-01,100.0,코디엠
4,2022-08-02,88.30145999999998,코디엠
5,2022-08-03,95.72553,코디엠
6,2022-08-04,94.48818,코디엠
0,2022-07-29,78.37836999999998,이에스브이
1,2022-07-30,13.51351,이에스브이
2,2022-07-31,29.72972,이에스브이
3,2022-08-01,91.89189,이에스브이
4,2022-08-02,64.86486,이에스브이
5,2022-08-03,56.75675,이에스브이
6,2022-08-04,100.0,이에스브이
0,2022-07-29,81.2749,잇츠스킨
1,2022-07-30,83.26693,잇츠스킨
2,2022-07-31,68.26029,잇츠스킨
3,2022-08-01,100.0,잇츠스킨
4,2022-08-02,86.45418000000002,잇츠스킨
5,2022-08-03,81.14209,잇츠스킨
6,2022-08-04,72.90836,잇츠스킨
0,2022-07-29,81.40371,아진산업
1,2022-07-30,19.67606,아진산업
2,2022-07-31,15.59688,아진산업
3,2022-08-01,94.12117,아진산업
4,2022-08-02,92.62147,아진산업
5,2022-08-03,100.0,아진산업
6,2022-08-04,90.70185,아진산업
0,2022-07-29,79.75891,휴젤
1,2022-07-30,23.05374,휴젤
2,2022-07-31,20.56755,휴젤
3,2022-08-01,90.58262,휴젤
4,2022-08-02,100.0,휴젤
5,2022-08-03,85.45956,휴젤
6,2022-08-04,80.56253000000002,휴젤
0,2022-07-29,25.74334,한국맥널티
1,2022-07-30,7.66823,한국맥널티
2,2022-07-31,5.94679,한국맥널티
3,2022-08-01,26.68231,한국맥널티
4,2022-08-02,26.29107,한국맥널티
5,2022-08-03,100.0,한국맥널티
6,2022-08-04,59.7809,한국맥널티
0,2022-07-29,70.96273000000002,덱스터
1,2022-07-30,37.66637,덱스터
2,2022-07-31,37.04525,덱스터
3,2022-08-01,91.85891,덱스터
4,2022-08-02,79.56965,덱스터
5,2022-08-03,92.43566,덱스터
6,2022-08-04,100.0,덱스터
0,2022-07-29,29.31472,메가엠디
1,2022-07-30,19.21883,메가엠디
2,2022-07-31,20.85448,메가엠디
3,2022-08-01,100.0,메가엠디
4,2022-08-02,55.38635,메가엠디
5,2022-08-03,38.39537,메가엠디
6,2022-08-04,33.46023,메가엠디
0,2022-07-29,83.16830999999998,씨트리
1,2022-07-30,28.71287,씨트리
2,2022-07-31,5.94059,씨트리
3,2022-08-01,95.0495,씨트리
4,2022-08-02,80.19801,씨트리
5,2022-08-03,79.20792,씨트리
6,2022-08-04,100.0,씨트리
0,2022-07-29,43.21804,강스템바이오텍
1,2022-07-30,8.0,강스템바이오텍
2,2022-07-31,6.52631,강스템바이오텍
3,2022-08-01,44.42105,강스템바이오텍
4,2022-08-02,40.39097,강스템바이오텍
5,2022-08-03,100.0,강스템바이오텍
6,2022-08-04,94.67669,강스템바이오텍
0,2022-07-29,81.22362,파크시스템스
1,2022-07-30,18.88185,파크시스템스
2,2022-07-31,12.44725,파크시스템스
3,2022-08-01,78.58649,파크시스템스
4,2022-08-02,100.0,파크시스템스
5,2022-08-03,80.37974,파크시스템스
6,2022-08-04,98.5232,파크시스템스
0,2022-07-29,19.03978,보광산업
1,2022-07-30,3.6195,보광산업
2,2022-07-31,3.2156700000000003,보광산업
3,2022-08-01,17.15524,보광산업
4,2022-08-02,17.93299,보광산업
5,2022-08-03,100.0,보광산업
6,2022-08-04,50.76278,보광산업
0,2022-07-29,100.0,예스티
1,2022-07-30,22.18114,예스티
2,2022-07-31,15.61922,예스티
3,2022-08-01,91.12754,예스티
4,2022-08-02,98.42883,예스티
5,2022-08-03,94.45471,예스티
6,2022-08-04,99.44547,예스티
0,2022-07-29,33.33333,뉴트리바이오텍
1,2022-08-01,66.66666,뉴트리바이오텍
2,2022-08-02,100.0,뉴트리바이오텍
3,2022-08-03,93.33333,뉴트리바이오텍
0,2022-07-29,98.48053,멕아이씨에스
1,2022-07-30,27.63532,멕아이씨에스
2,2022-07-31,23.07692,멕아이씨에스
3,2022-08-01,100.0,멕아이씨에스
4,2022-08-02,97.43589,멕아이씨에스
5,2022-08-03,80.43684,멕아이씨에스
6,2022-08-04,73.02943,멕아이씨에스
0,2022-07-29,96.10215,엔에스
1,2022-07-30,26.07526,엔에스
2,2022-07-31,22.44623,엔에스
3,2022-08-01,100.0,엔에스
4,2022-08-02,94.08602,엔에스
5,2022-08-03,94.48924,엔에스
6,2022-08-04,96.9086,엔에스
0,2022-07-29,63.90176,세진중공업
1,2022-07-30,10.70435,세진중공업
2,2022-07-31,9.26784,세진중공업
3,2022-08-01,74.0037,세진중공업
4,2022-08-02,80.12048,세진중공업
5,2022-08-03,72.75254,세진중공업
6,2022-08-04,100.0,세진중공업
0,2022-07-29,100.0,미래테크놀로지
1,2022-07-31,8.1081,미래테크놀로지
2,2022-08-01,48.64864,미래테크놀로지
3,2022-08-02,47.29729,미래테크놀로지
4,2022-08-03,48.64864,미래테크놀로지
5,2022-08-04,35.13513,미래테크놀로지
0,2022-08-04,100.0,엠지메드
0,2022-07-29,100.0,매직마이크로
1,2022-07-30,31.39534,매직마이크로
2,2022-07-31,45.34883,매직마이크로
3,2022-08-01,87.2093,매직마이크로
4,2022-08-02,96.51162,매직마이크로
5,2022-08-03,74.4186,매직마이크로
6,2022-08-04,97.67441,매직마이크로
0,2022-07-29,100.0,케이디켐
1,2022-07-30,32.3383,케이디켐
2,2022-07-31,32.3383,케이디켐
3,2022-08-01,79.60199,케이디켐
4,2022-08-02,88.55721,케이디켐
5,2022-08-03,75.37313,케이디켐
6,2022-08-04,74.3781,케이디켐
0,2022-07-29,86.05504,하이즈항공
1,2022-07-30,24.58715,하이즈항공
2,2022-07-31,17.61467,하이즈항공
3,2022-08-01,100.0,하이즈항공
4,2022-08-02,97.06422,하이즈항공
5,2022-08-03,90.27522,하이즈항공
6,2022-08-04,97.98165,하이즈항공
0,2022-07-29,76.42276,리드
1,2022-07-30,62.60162,리드
2,2022-07-31,75.20325,리드
3,2022-08-01,72.76422,리드
4,2022-08-02,82.52032,리드
5,2022-08-03,89.02439,리드
6,2022-08-04,100.0,리드
0,2022-07-29,84.63356,네오오토
1,2022-07-30,26.24113,네오오토
2,2022-07-31,31.914890000000003,네오오토
3,2022-08-01,76.35933,네오오토
4,2022-08-02,64.539,네오오토
5,2022-08-03,62.88416,네오오토
6,2022-08-04,100.0,네오오토
0,2022-07-29,60.03003,아이진
1,2022-07-30,15.66187,아이진
2,2022-07-31,14.71787,아이진
3,2022-08-01,70.49989000000002,아이진
4,2022-08-02,100.0,아이진
5,2022-08-03,85.79703,아이진
6,2022-08-04,78.73846,아이진
0,2022-07-29,38.51132,나무가
1,2022-07-30,10.21729,나무가
2,2022-07-31,10.72584,나무가
3,2022-08-01,67.96115999999999,나무가
